Unique Identifier,Model Number,Number of Processors (chips,Number of Cores (Threads),Total Number of Threads,Frequency,L1Cache,L2Cache,L3Cache,OtherCache,Front Side Bus,Multiplier,CPU Voltage,Thermal Design Power (W),Scenario Design Power,Socket,Socket Configuration,Release Date,Part Numbers,SSpec Number,Processor Release Price(USD),Turbo Boost,GPU Model,GPU Frequency,I/O Bus,Accepted Memory,Addressable Memory,Transistors,Manufacturing Process,Typical Use,Cache,Motherboard,Benchmarked System Memory,Floating Point Unit,Other Hardware,Disk Subsystem,Operating System,Compiler,File System,System State,Kernel Extensions,Other Software,SPEC License #,SPEC Integer 95,SPEC Floating Point 95,SPEC Integer Rate 95,SPEC Floating Point Rate 95,SPEC Integer 2006,SPEC Floating Point 2006,SPEC Integer Rate 2006,SPEC Floating Point Rate 2006,CPU Characteristics,Auto Parallel,Parallel,Firmware,Base Pointers,Peak Pointers,Total System Cost,TPC Performance,Cluster,Load Time (hours),Total Storage/Database Size Ratio,Number of Storage Devices,Redundancy Level,Data Generation Time (hours),Data Sort Time (hours),Data Validation Time (hours),Node Count,Concurrent Streams,Storage Ratio,Memory Ratio,Load Test Time,Power Test Time,Throughput Test Time,Green 500 Rank,Rmax,Power,How?,MFLOPS/Watt,Total Cores,Year,Name,Manufacturer,Computer,Site,Country,Segment,Top500 Rank,Accelerator/Coprocessor Cores,RPeak,Efficiency(%),NMax,Architecture,Processor Technology,OS Family,Accelerator/Coprocessor,Cores Per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent,Power Source,NHalf,Notes,Green500 Previous Rank,Top500 Previous Rank,First Appearance,First Rank,Power Efficiency[GFLOPS/Watt],Power Quality Level,Measured Cores,Optimized Run (HPL),Optimized Run (Peak Power),Site ID,System ID,Authors,Conversion To XML,Date,Schema By,System Address,Installation Site Address,Area of Installation,System Name,Town,State,Power Measured Size,Measured Size,3DMark CPU Score,P3Mark,CPUmark,SingleThreadMark,SPEC 2017 Integer Base Speed,SPEC 2017 Integer Peak Speed,SPEC 2017 Floating Point Base Speed,SPEC 2017 Floating Point Peak Speed,SPEC 2017 Integer Base Rate,SPEC 2017 Integer Peak Rate,SPEC 2017 Floating Point Base Rate,SPEC 2017 Floating Point Peak Rate,Graph500 Rank,Previous Graph500 Rank,Application,Usage,Scale,GTEPS,C_Time,Network,HPCG [TFlop/s],Application Area,Information Source,
PI1918,Intel® Xeon® Processor X5680,,6,,3.33 GHz,,,,,6.4 GT/s QPI,,,130 W,,,,Q1'10,,,,3.60 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47916/Intel-Xeon-Processor-X5680-12M-Cache-3_33-GHz-6_40-GTs-Intel-QPI
PI1919,Intel® Xeon® Processor X5677,,4,,3.46 GHz,,,,,6.4 GT/s QPI,,,130 W,,,,Q1'10,,,,3.73 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47929/Intel-Xeon-Processor-X5677-12M-Cache-3_46-GHz-6_40-GTs-Intel-QPI
PI1920,Intel® Xeon® Processor X5675,,6,,3.06 GHz,,,,,6.4 GT/s QPI,,,95 W,,,,Q1'11,,,,3.46 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/52577/Intel-Xeon-Processor-X5675-12M-Cache-3_06-GHz-6_40-GTs-Intel-QPI
PI1921,Intel® Xeon® Processor X5672,,4,,3.20 GHz,,,,,6.4 GT/s QPI,,,95 W,,,,Q1'11,,,,3.60 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/52579/Intel-Xeon-Processor-X5672-12M-Cache-3_20-GHz-6_40-GTs-Intel-QPI
PI1922,Intel® Xeon® Processor X5670,,6,,2.93 GHz,,,,,6.4 GT/s QPI,,,95 W,,,,Q1'10,,,,3.33 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47920/Intel-Xeon-Processor-X5670-12M-Cache-2_93-GHz-6_40-GTs-Intel-QPI
PI1923,Intel® Xeon® Processor X5667,,4,,3.06 GHz,,,,,6.4 GT/s QPI,,,95 W,,,,Q1'10,,,,3.46 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47919/Intel-Xeon-Processor-X5667-12M-Cache-3_06-GHz-6_40-GTs-Intel-QPI
PI1924,Intel® Xeon® Processor X5660,,6,,2.80 GHz,,,,,6.4 GT/s QPI,,,95 W,,,,Q1'10,,,,3.20 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47921/Intel-Xeon-Processor-X5660-12M-Cache-2_80-GHz-6_40-GTs-Intel-QPI
PI1925,Intel® Xeon® Processor X5650,,6,,2.66 GHz,,,,,6.4 GT/s QPI,,,95 W,,,,Q1'10,,,,3.06 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47922/Intel-Xeon-Processor-X5650-12M-Cache-2_66-GHz-6_40-GTs-Intel-QPI
PI1926,Intel® Xeon® Processor E5649,,6,,2.53 GHz,,,,,5.86 GT/s QPI,,,80 W,,,,Q1'11,,,,2.93 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/52581/Intel-Xeon-Processor-E5649-12M-Cache-2_53-GHz-5_86-GTs-Intel-QPI
PI1927,Intel® Xeon® Processor X5647,,4,,2.93 GHz,,,,,5.86 GT/s QPI,,,130 W,,,,Q1'11,,,,3.20 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/52580/Intel-Xeon-Processor-X5647-12M-Cache-2_93-GHz-5_86-GTs-Intel-QPI
PI1928,Intel® Xeon® Processor E5645,,6,,2.40 GHz,,,,,5.86 GT/s QPI,,,80 W,,,,Q1'10,,,,2.67 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/48768/Intel-Xeon-Processor-E5645-12M-Cache-2_40-GHz-5_86-GTs-Intel-QPI
PI1929,Intel® Xeon® Processor L5640,,6,,2.26 GHz,,,,,5.86 GT/s QPI,,,60 W,,,,Q1'10,,,,2.80 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47926/Intel-Xeon-Processor-L5640-12M-Cache-2_26-GHz-5_86-GTs-Intel-QPI
PI1930,Intel® Xeon® Processor E5640,,4,,2.66 GHz,,,,,5.86 GT/s QPI,,,80 W,,,,Q1'10,,,,2.93 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47923/Intel-Xeon-Processor-E5640-12M-Cache-2_66-GHz-5_86-GTs-Intel-QPI
PI1931,Intel® Xeon® Processor L5638,,6,,2.00 GHz,,,,,5.86 GT/s QPI,,,60 W,,,,Q1'10,,,,2.40 GHz,,,,,,,32 nm,,12 MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/48766/Intel-Xeon-Processor-L5638-12M-Cache-2_00-GHz-5_86-GTs-Intel-QPI
PI1932,Intel® Xeon® Processor L5630,,4,,2.13 GHz,,,,,5.86 GT/s QPI,,,40 W,,,,Q1'10,,,,2.40 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47927/Intel-Xeon-Processor-L5630-12M-Cache-2_13-GHz-5_86-GTs-Intel-QPI
PI1933,Intel® Xeon® Processor E5630,,4,,2.53 GHz,,,,,5.86 GT/s QPI,,,80 W,,,,Q1'10,,,,2.80 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47924/Intel-Xeon-Processor-E5630-12M-Cache-2_53-GHz-5_86-GTs-Intel-QPI
PI1934,Intel® Xeon® Processor E5620,,4,,2.40 GHz,,,,,5.86 GT/s QPI,,,80 W,,,,Q1'10,,,,2.66 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47925/Intel-Xeon-Processor-E5620-12M-Cache-2_40-GHz-5_86-GTs-Intel-QPI
PI1935,Intel® Xeon® Processor L5618,,4,,1.87 GHz,,,,,5.86 GT/s QPI,,,40 W,,,,Q1'10,,,,2.26 GHz,,,,,,,32 nm,,12 MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/48767/Intel-Xeon-Processor-L5618-12M-Cache-1_87-GHz-5_86-GTs-Intel-QPI
PI1936,Intel® Xeon® Processor L5609,,4,,1.86 GHz,,,,,4.8 GT/s QPI,,,40 W,,,,Q1'10,,,,1.86 GHz,,,,,,,32 nm,,12 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47928/Intel-Xeon-Processor-L5609-12M-Cache-1_86-GHz-4_80-GTs-Intel-QPI
PI1937,Intel® Xeon® Processor E5607,,4,,2.26 GHz,,,,,4.8 GT/s QPI,,,80 W,,,,Q1'11,,,,,,,,,,,32 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/52582/Intel-Xeon-Processor-E5607-8M-Cache-2_26-GHz-4_80-GTs-Intel-QPI
PI1938,Intel® Xeon® Processor E5606,,4,,2.13 GHz,,,,,4.8 GT/s QPI,,,80 W,,,,Q1'11,,,,,,,,,,,32 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/52583/Intel-Xeon-Processor-E5606-8M-Cache-2_13-GHz-4_80-GTs-Intel-QPI
PI1939,Intel® Xeon® Processor E5506,,4,,2.13 GHz,,,,,4.8 GT/s QPI,,,80 W,,,,Q1'09,,,,,,,,,,,45 nm,,4 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/37096/Intel-Xeon-Processor-E5506-4M-Cache-2_13-GHz-4_80-GTs-Intel-QPI
PI1940,Intel® Xeon® Processor E5603,,4,,1.60 GHz,,,,,4.8 GT/s QPI,,,80 W,,,,Q1'11,,,,,,,,,,,32 nm,,4 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/52584/Intel-Xeon-Processor-E5603-4M-Cache-1_60-GHz-4_80-GTs-Intel-QPI
PI1941,Intel® Xeon® Processor W5590,,4,,3.33 GHz,,,,,6.4 GT/s QPI,,,130 W,,,,Q3'09,,,,3.60 GHz,,,,,,731 million,45 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/41643/Intel-Xeon-Processor-W5590-8M-Cache-3_33-GHz-6_40-GTs-Intel-QPI
PI1942,Intel® Xeon® Processor W5580,,4,,3.20 GHz,,,,,6.4 GT/s QPI,,,130 W,,,,Q1'09,,,,3.46 GHz,,,,,,731 million,45 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/37113/Intel-Xeon-Processor-W5580-8M-Cache-3_20-GHz-6_40-GTs-Intel-QPI
PI1943,Intel® Xeon® Processor X5570,,4,,2.93 GHz,,,,,6.4 GT/s QPI,,,95 W,,,,Q1'09,,,,3.33 GHz,,,,,,731 million,45 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/37111/Intel-Xeon-Processor-X5570-8M-Cache-2_93-GHz-6_40-GTs-Intel-QPI
PI1944,Intel® Xeon® Processor X5560,,4,,2.80 GHz,,,,,6.4 GT/s QPI,,,95 W,,,,Q1'09,,,,3.20 GHz,,,,,,731 million,45 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/37109/Intel-Xeon-Processor-X5560-8M-Cache-2_80-GHz-6_40-GTs-Intel-QPI
PI1945,Intel® Xeon® Processor X5550,,4,,2.66 GHz,,,,,6.4 GT/s QPI,,,95 W,,,,Q1'09,,,,3.06 GHz,,,,,,731 million,45 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/37106/Intel-Xeon-Processor-X5550-8M-Cache-2_66-GHz-6_40-GTs-Intel-QPI
PI1946,Intel® Xeon® Processor EC5549,,4,,2.53 GHz,,,,,5.87 GT/s QPI,,,85 W,,,,Q1'10,,,,2.93 GHz,,,,,,,45 nm,,8 MB L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47639/Intel-Xeon-Processor-EC5549-8M-Cache-2_53-GHz-5_87-GTs-Intel-QPI
PI1947,Intel® Xeon® Processor E5540,,4,,2.53 GHz,,,,,5.86 GT/s QPI,,,80 W,,,,Q1'09,,,,2.80 GHz,,,,,,731 million,45 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/37104/Intel-Xeon-Processor-E5540-8M-Cache-2_53-GHz-5_86-GTs-Intel-QPI
PI1948,Intel® Xeon® Processor EC5539,,2,,2.27 GHz,,,,,5.87 GT/s QPI,,,65 W,,,,Q1'10,,,,,,,,,,,45 nm,,4 MB L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47640/Intel-Xeon-Processor-EC5539-4M-Cache-2_27-GHz-5_87-GTs-Intel-QPI
PI1949,Intel® Xeon® Processor L5530,,4,,2.40 GHz,,,,,5.86 GT/s QPI,,,60 W,,,,Q3'09,,,,2.66 GHz,,,,,,731 million,45 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/41755/Intel-Xeon-Processor-L5530-8M-Cache-2_40-GHz-5_86-GTs-Intel-QPI
PI1950,Intel® Xeon® Processor E5530,,4,,2.40 GHz,,,,,5.86 GT/s QPI,,,80 W,,,,Q1'09,,,,2.66 GHz,,,,,,731 million,45 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/37103/Intel-Xeon-Processor-E5530-8M-Cache-2_40-GHz-5_86-GTs-Intel-QPI
PI1951,Intel® Xeon® Processor LC5528,,4,,2.13 GHz,,,,,4.8 GT/s QPI,,,60 W,,,,Q1'10,,,,2.53 GHz,,,,,,,45 nm,,8 MB L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47641/Intel-Xeon-Processor-LC5528-8M-Cache-2_13-GHz-4_80-GTs-Intel-QPI
PI1952,Intel® Xeon® Processor L5520,,4,,2.26 GHz,,,,,5.86 GT/s QPI,,,60 W,,,,Q1'09,,,,2.48 GHz,,,,,,731 million,45 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/40201/Intel-Xeon-Processor-L5520-8M-Cache-2_26-GHz-5_86-GTs-Intel-QPI
PI1953,Intel® Xeon® Processor E5520,,4,,2.26 GHz,,,,,5.86 GT/s QPI,,,80 W,,,,Q1'09,,,,2.53 GHz,,,,,,731 million,45 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/40200/Intel-Xeon-Processor-E5520-8M-Cache-2_26-GHz-5_86-GTs-Intel-QPI
PI1954,Intel® Xeon® Processor LC5518,,4,,1.73 GHz,,,,,4.8 GT/s QPI,,,48 W,,,,Q1'10,,,,2.13 GHz,,,,,,,45 nm,,8 MB L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47644/Intel-Xeon-Processor-LC5518-8M-Cache-1_73-GHz-4_80-GTs-Intel-QPI
PI1955,Intel® Xeon® Processor L5518,,4,,2.13 GHz,,,,,5.86 GT/s QPI,,,60 W,,,,Q1'09,,,,2.40 GHz,,,,,,731 million,45 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/40727/Intel-Xeon-Processor-L5518-8M-Cache-2_13-GHz-5_86-GTs-Intel-QPI
PI1956,Intel® Xeon® Processor EC5509,,4,,2.00 GHz,,,,,4.8 GT/s QPI,,,85 W,,,,Q1'10,,,,,,,,,,,45 nm,,8 MB L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/47643/Intel-Xeon-Processor-EC5509-8M-Cache-2_00-GHz-4_80-GTs-Intel-QPI
PI1957,Intel® Xeon® Processor L5508,,2,,2.00 GHz,,,,,5.86 GT/s QPI,,,38 W,,,,Q1'09,,,,2.40 GHz,,,,,,731 million,45 nm,,8 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/40726/Intel-Xeon-Processor-L5508-8M-Cache-2_00-GHz-5_86-GTs-Intel-QPI
PI1958,Intel® Xeon® Processor E5507,,4,,2.26 GHz,,,,,4.8 GT/s QPI,,,80 W,,,,Q1'10,,,,,,,,,,,45 nm,,4 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/37100/Intel-Xeon-Processor-E5507-4M-Cache-2_26-GHz-4_80-GTs-Intel-QPI
PI1959,Intel® Xeon® Processor L5506,,4,,2.13 GHz,,,,,4.8 GT/s QPI,,,60 W,,,,Q1'09,,,,,,,,,,,45 nm,,4 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/40712/Intel-Xeon-Processor-L5506-4M-Cache-2_13-GHz-4_80-GTs-Intel-QPI
PI1960,Intel® Xeon® Processor E5504,,4,,2.00 GHz,,,,,4.8 GT/s QPI,,,80 W,,,,Q1'09,,,,,,,,,,,45 nm,,4 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/40711/Intel-Xeon-Processor-E5504-4M-Cache-2_00-GHz-4_80-GTs-Intel-QPI
PI1961,Intel® Xeon® Processor E5503,,2,,2.00 GHz,,,,,4.8 GT/s QPI,,,80 W,,,,Q1'10,,,,,,,,,,,45 nm,,4 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/37094/Intel-Xeon-Processor-E5503-4M-Cache-2_00-GHz-4_80-GTs-Intel-QPI
PI1962,Intel® Xeon® Processor E5502,,2,,1.86 GHz,,,,,4.8 GT/s QPI,,,80 W,,,,Q1'09,,,,,,,,,,,45 nm,,4 MB SmartCache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ark.intel.com/products/37092/Intel-Xeon-Processor-E5502-4M-Cache-1_86-GHz-4_80-GTs-Intel-QPI
